Security_Id,Security_Name,Vendor_Id,Vendor_Name,Vendor_Code,Source_Feed_Id,Rating_Type,Exchange_Code,Country,Sector,Rating_Date,Rating_Code,Rating_Score,Rating_Reason,Is_Active
SEC0035,Moran Inc,30,Fitch,FTC,11,Short Term,NYSE,India,Technology,2022-06-30,BB,3,Stable outlook maintained,False
SEC0070,Matthews LLC,30,Fitch,FTC,11,Long Term,LON,India,Automotive,2024-06-15,AA+,9,Stable outlook maintained,True
SEC0091,Freeman Group,10,Moody's,MDY,7,Long Term,BSE,USA,Technology,2022-05-16,BBB,4,Downgraded after debt increase,True
SEC0074,Moyer PLC,20,S&P,SNP,9,Viability,SGX,UK,Automotive,2022-06-20,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0034,Booker-Elliott,10,Moody's,MDY,7,Recovery,NSE,USA,Healthcare,2022-01-01,B,2,Upgraded due to strong quarterly earnings,False
SEC0042,Gutierrez Group,30,Fitch,FTC,11,Viability,NYSE,USA,Energy,2025-09-14,AA,8,Upgraded due to strong quarterly earnings,True
SEC0060,Kelly Group,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2024-08-30,AA,8,Improved financial stability,True
SEC0088,Anderson Group,20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2022-01-01,BB,3,Improved financial stability,False
SEC0020,Smith Ltd,10,Moody's,MDY,7,Viability,BSE,USA,Finance,2023-03-06,BBB,4,Decreased liquidity ratio,False
SEC0095,"Wheeler, Norman and Rodriguez",20,S&P,SNP,9,Recovery,NSE,UK,Automotive,2024-02-23,AA+,9,Improved financial stability,False
SEC0009,Anderson LLC,30,Fitch,FTC,11,Recovery,BSE,UK,Energy,2022-12-31,B,2,Improved financial stability,False
SEC0060,Kelly Group,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2023-02-03,AA,8,Downgraded after debt increase,False
SEC0007,James and Sons,20,S&P,SNP,9,Viability,SGX,Singapore,Energy,2023-12-28,B,2,Improved financial stability,False
SEC0066,"Scott, Thomas and Cervantes",30,Fitch,FTC,11,Viability,NYSE,Singapore,Finance,2023-04-02,B,2,Upgraded due to strong quarterly earnings,True
SEC0028,"Black, Harper and Cox",20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2024-02-08,BB,3,Stable outlook maintained,True
SEC0084,"Solis, Hutchinson and Morris",30,Fitch,FTC,11,Short Term,NYSE,UK,Automotive,2024-11-01,AA,8,Upgraded due to strong quarterly earnings,False
SEC0043,Dillon PLC,10,Moody's,MDY,7,Recovery,BSE,India,Healthcare,2023-09-25,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0015,Moore PLC,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-12-19,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0008,Goodwin-Donaldson,10,Moody's,MDY,7,Short Term,SGX,Singapore,Healthcare,2022-11-23,B,2,Improved financial stability,False
SEC0077,"Jones, Gonzalez and Wood",30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-01-01,AA,8,Stable outlook maintained,False
SEC0057,"Payne, Olsen and Gilmore",10,Moody's,MDY,7,Recovery,LON,Singapore,Finance,2022-12-19,AAA,10,Stable outlook maintained,True
SEC0044,Bishop-Sutton,20,S&P,SNP,9,Short Term,SGX,USA,Healthcare,2022-01-01,AA-,7,Stable outlook maintained,False
SEC0019,Adams PLC,10,Moody's,MDY,7,Long Term,LON,India,Healthcare,2023-05-20,AA,8,Stable outlook maintained,False
SEC0027,Patterson-Nguyen,20,S&P,SNP,9,Short Term,SGX,Germany,Automotive,2022-10-05,A,5,Upgraded due to strong quarterly earnings,False
SEC0023,Brown-Lloyd,30,Fitch,FTC,11,Short Term,BSE,India,Automotive,2022-01-01,AA,8,Upgraded due to strong quarterly earnings,False
SEC0048,Clay Ltd,10,Moody's,MDY,7,Long Term,BSE,Singapore,Automotive,2023-12-01,B,2,Downgraded after debt increase,False
SEC0097,"Hill, Lopez and Allen",30,Fitch,FTC,11,Viability,NYSE,UK,Finance,2022-01-01,B,2,Downgraded after debt increase,False
SEC0055,Castro Ltd,10,Moody's,MDY,7,Short Term,SGX,Singapore,Healthcare,2022-02-25,A+,6,Downgraded after debt increase,False
SEC0012,"Brown, Newton and Mcconnell",20,S&P,SNP,9,Short Term,BSE,UK,Energy,2022-01-01,B,2,Downgraded after debt increase,False
SEC0086,Miller and Sons,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2022-11-17,AA+,9,Stable outlook maintained,False
SEC0050,Matthews Inc,10,Moody's,MDY,7,Recovery,SGX,Germany,Energy,2023-04-02,B,2,Improved financial stability,False
SEC0060,Kelly Group,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2022-02-19,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0075,Foster-Adams,20,S&P,SNP,9,Recovery,BSE,Germany,Healthcare,2022-01-01,A+,6,Upgraded due to strong quarterly earnings,False
SEC0013,Williams Inc,10,Moody's,MDY,7,Short Term,SGX,Germany,Finance,2023-08-21,CCC,1,Upgraded due to strong quarterly earnings,True
SEC0012,"Brown, Newton and Mcconnell",10,Moody's,MDY,7,Short Term,BSE,UK,Energy,2022-06-22,AA+,9,Upgraded due to strong quarterly earnings,True
SEC0046,Macdonald-Chavez,30,Fitch,FTC,11,Long Term,SGX,Germany,Healthcare,2022-01-01,CCC,1,Upgraded due to strong quarterly earnings,False
SEC0075,Foster-Adams,20,S&P,SNP,9,Recovery,BSE,Germany,Healthcare,2022-09-21,AA-,7,Stable outlook maintained,False
SEC0006,"Wilson, Rich and Miller",20,S&P,SNP,9,Short Term,NYSE,Germany,Automotive,2022-10-06,AA-,7,Stable outlook maintained,True
SEC0059,Bailey-Larson,20,S&P,SNP,9,Viability,NYSE,UK,Finance,2022-01-01,AA+,9,Stable outlook maintained,False
SEC0076,"Wheeler, Berry and Gardner",20,S&P,SNP,9,Long Term,LON,India,Finance,2022-03-30,CCC,1,Decreased liquidity ratio,True
SEC0095,"Wheeler, Norman and Rodriguez",30,Fitch,FTC,11,Recovery,NSE,UK,Automotive,2022-05-17,B,2,Improved financial stability,False
SEC0037,"Hill, Rios and Bryant",10,Moody's,MDY,7,Recovery,NSE,UK,Technology,2023-07-07,AA-,7,Improved financial stability,False
SEC0027,Patterson-Nguyen,10,Moody's,MDY,7,Short Term,SGX,Germany,Automotive,2022-07-24,B,2,Upgraded due to strong quarterly earnings,False
SEC0005,"Mcdonald, Mcguire and Wyatt",10,Moody's,MDY,7,Short Term,NSE,UK,Automotive,2022-10-30,AA,8,Decreased liquidity ratio,True
SEC0035,Moran Inc,10,Moody's,MDY,7,Short Term,NYSE,India,Technology,2022-12-26,AAA,10,Improved financial stability,True
SEC0019,Adams PLC,20,S&P,SNP,9,Long Term,LON,India,Healthcare,2024-03-19,AAA,10,Downgraded after debt increase,True
SEC0010,Barton Group,20,S&P,SNP,9,Short Term,NYSE,UK,Energy,2022-09-14,B,2,Downgraded after debt increase,False
SEC0090,Goodman Group,10,Moody's,MDY,7,Recovery,NSE,Singapore,Healthcare,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0084,"Solis, Hutchinson and Morris",10,Moody's,MDY,7,Short Term,NYSE,UK,Automotive,2024-05-06,A,5,Decreased liquidity ratio,True
SEC0088,Anderson Group,20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2022-04-15,AA-,7,Stable outlook maintained,True
SEC0078,Meadows-Christensen,20,S&P,SNP,9,Short Term,SGX,Singapore,Automotive,2022-01-01,AA,8,Decreased liquidity ratio,False
SEC0026,Hernandez Inc,20,S&P,SNP,9,Viability,SGX,UK,Healthcare,2022-12-19,BB,3,Improved financial stability,True
SEC0080,Rios-Bates,10,Moody's,MDY,7,Short Term,NYSE,Singapore,Automotive,2022-01-01,AAA,10,Stable outlook maintained,False
SEC0044,Bishop-Sutton,10,Moody's,MDY,7,Short Term,SGX,USA,Healthcare,2022-01-01,CCC,1,Decreased liquidity ratio,False
SEC0071,Rogers-Nunez,30,Fitch,FTC,11,Long Term,NSE,UK,Automotive,2022-01-01,B,2,Improved financial stability,False
SEC0030,Lamb Group,20,S&P,SNP,9,Recovery,SGX,USA,Finance,2022-03-10,CCC,1,Improved financial stability,False
SEC0034,Booker-Elliott,10,Moody's,MDY,7,Recovery,NSE,USA,Healthcare,2022-04-30,AA+,9,Improved financial stability,False
SEC0068,Moran-Stanley,30,Fitch,FTC,11,Short Term,BSE,USA,Energy,2022-01-01,A+,6,Improved financial stability,False
SEC0031,Moore-Bullock,20,S&P,SNP,9,Long Term,SGX,India,Energy,2022-01-01,A+,6,Downgraded after debt increase,False
SEC0015,Moore PLC,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2024-02-14,AA,8,Downgraded after debt increase,False
SEC0013,Williams Inc,10,Moody's,MDY,7,Short Term,SGX,Germany,Finance,2022-10-24,B,2,Decreased liquidity ratio,False
SEC0083,Curtis PLC,20,S&P,SNP,9,Short Term,SGX,UK,Automotive,2022-07-22,AA+,9,Stable outlook maintained,True
SEC0086,Miller and Sons,30,Fitch,FTC,11,Viability,SGX,Germany,Finance,2022-11-10,BBB,4,Decreased liquidity ratio,False
SEC0005,"Mcdonald, Mcguire and Wyatt",20,S&P,SNP,9,Short Term,NSE,UK,Automotive,2023-07-22,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0035,Moran Inc,20,S&P,SNP,9,Short Term,NYSE,India,Technology,2022-11-12,AA+,9,Decreased liquidity ratio,False
SEC0097,"Hill, Lopez and Allen",10,Moody's,MDY,7,Viability,NYSE,UK,Finance,2022-01-01,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0015,Moore PLC,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2022-03-26,BBB,4,Decreased liquidity ratio,False
SEC0046,Macdonald-Chavez,10,Moody's,MDY,7,Long Term,SGX,Germany,Healthcare,2022-07-06,AA+,9,Downgraded after debt increase,True
SEC0040,Fox Group,10,Moody's,MDY,7,Viability,SGX,UK,Healthcare,2023-11-24,BB,3,Upgraded due to strong quarterly earnings,False
SEC0067,Poole LLC,10,Moody's,MDY,7,Recovery,SGX,UK,Technology,2023-06-25,A,5,Decreased liquidity ratio,False
SEC0031,Moore-Bullock,30,Fitch,FTC,11,Long Term,SGX,India,Energy,2024-09-14,BBB,4,Upgraded due to strong quarterly earnings,True
SEC0002,Gonzalez-Garza,30,Fitch,FTC,11,Long Term,NSE,USA,Energy,2022-11-29,AA+,9,Stable outlook maintained,False
SEC0086,Miller and Sons,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2022-04-26,A,5,Decreased liquidity ratio,False
SEC0093,"Mccormick, Greene and Phillips",30,Fitch,FTC,11,Short Term,BSE,UK,Automotive,2022-05-04,AA,8,Stable outlook maintained,False
SEC0085,Wilson-Robbins,10,Moody's,MDY,7,Recovery,BSE,Germany,Automotive,2022-09-25,BB,3,Stable outlook maintained,False
SEC0040,Fox Group,30,Fitch,FTC,11,Viability,SGX,UK,Healthcare,2022-01-01,AA,8,Decreased liquidity ratio,False
SEC0052,Gilmore and Sons,30,Fitch,FTC,11,Short Term,NYSE,UK,Automotive,2022-11-24,AA,8,Decreased liquidity ratio,True
SEC0081,"Daugherty, Walters and Haas",10,Moody's,MDY,7,Long Term,NSE,Singapore,Technology,2023-10-17,AAA,10,Improved financial stability,False
SEC0004,Wallace-Collins,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2024-11-14,AAA,10,Upgraded due to strong quarterly earnings,True
SEC0018,Herrera-Walters,10,Moody's,MDY,7,Long Term,BSE,India,Automotive,2022-01-01,AA,8,Downgraded after debt increase,False
SEC0024,Hardy-Sims,20,S&P,SNP,9,Long Term,SGX,Germany,Energy,2022-02-10,A+,6,Stable outlook maintained,True
SEC0087,Campbell-Mayer,30,Fitch,FTC,11,Short Term,BSE,Germany,Finance,2022-01-01,AA-,7,Downgraded after debt increase,False
SEC0082,Ballard and Sons,30,Fitch,FTC,11,Short Term,LON,UK,Finance,2023-11-10,AA+,9,Improved financial stability,False
SEC0085,Wilson-Robbins,10,Moody's,MDY,7,Recovery,BSE,Germany,Automotive,2022-09-11,AA-,7,Improved financial stability,False
SEC0096,Collins PLC,30,Fitch,FTC,11,Short Term,SGX,Singapore,Finance,2023-04-12,BB,3,Downgraded after debt increase,True
SEC0015,Moore PLC,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2023-08-27,A,5,Stable outlook maintained,True
SEC0062,"Estrada, Garcia and Williams",10,Moody's,MDY,7,Recovery,NYSE,USA,Technology,2022-05-22,AA-,7,Stable outlook maintained,False
SEC0064,Barnes PLC,10,Moody's,MDY,7,Recovery,NSE,USA,Finance,2023-05-29,AA-,7,Improved financial stability,False
SEC0029,"Rice, Perez and Calderon",10,Moody's,MDY,7,Long Term,NSE,India,Technology,2022-01-01,A+,6,Improved financial stability,False
SEC0061,Garcia-Garcia,10,Moody's,MDY,7,Viability,BSE,Germany,Automotive,2022-08-24,AA+,9,Decreased liquidity ratio,False
SEC0065,"Rodriguez, Green and Shaw",10,Moody's,MDY,7,Recovery,NYSE,UK,Healthcare,2022-12-07,AAA,10,Stable outlook maintained,True
SEC0056,Smith-Galloway,10,Moody's,MDY,7,Long Term,LON,Singapore,Healthcare,2022-07-26,AA-,7,Stable outlook maintained,True
SEC0079,Reyes-Garza,10,Moody's,MDY,7,Viability,SGX,UK,Automotive,2022-01-01,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0002,Gonzalez-Garza,30,Fitch,FTC,11,Long Term,NSE,USA,Energy,2022-01-01,A,5,Decreased liquidity ratio,False
SEC0013,Williams Inc,20,S&P,SNP,9,Short Term,SGX,Germany,Finance,2022-01-01,B,2,Upgraded due to strong quarterly earnings,False
SEC0032,"Bryant, Brady and Meza",10,Moody's,MDY,7,Long Term,SGX,India,Automotive,2022-12-22,BB,3,Upgraded due to strong quarterly earnings,False
SEC0025,Johnson PLC,30,Fitch,FTC,11,Viability,SGX,USA,Healthcare,2023-09-07,BB,3,Downgraded after debt increase,False
SEC0070,Matthews LLC,10,Moody's,MDY,7,Long Term,LON,India,Automotive,2022-01-01,AA,8,Downgraded after debt increase,False
SEC0099,"Benjamin, Brown and Evans",20,S&P,SNP,9,Long Term,NSE,Germany,Healthcare,2022-01-01,CCC,1,Downgraded after debt increase,False
SEC0019,Adams PLC,10,Moody's,MDY,7,Long Term,LON,India,Healthcare,2025-05-05,BB,3,Downgraded after debt increase,True
SEC0012,"Brown, Newton and Mcconnell",10,Moody's,MDY,7,Short Term,BSE,UK,Energy,2022-01-01,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0069,"Peterson, Johnston and Griffin",10,Moody's,MDY,7,Recovery,LON,Germany,Healthcare,2022-08-26,BB,3,Stable outlook maintained,False
SEC0059,Bailey-Larson,20,S&P,SNP,9,Viability,NYSE,UK,Finance,2024-12-04,AA-,7,Improved financial stability,True
SEC0018,Herrera-Walters,20,S&P,SNP,9,Long Term,BSE,India,Automotive,2023-10-15,AAA,10,Upgraded due to strong quarterly earnings,True
SEC0030,Lamb Group,10,Moody's,MDY,7,Recovery,SGX,USA,Finance,2023-03-30,BBB,4,Stable outlook maintained,True
SEC0080,Rios-Bates,30,Fitch,FTC,11,Short Term,NYSE,Singapore,Automotive,2023-10-13,A+,6,Downgraded after debt increase,True
SEC0087,Campbell-Mayer,30,Fitch,FTC,11,Short Term,BSE,Germany,Finance,2022-08-07,CCC,1,Downgraded after debt increase,False
SEC0090,Goodman Group,10,Moody's,MDY,7,Recovery,NSE,Singapore,Healthcare,2022-11-11,AA+,9,Downgraded after debt increase,False
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-01-01,CCC,1,Decreased liquidity ratio,False
SEC0088,Anderson Group,30,Fitch,FTC,11,Recovery,NYSE,India,Automotive,2024-09-26,CCC,1,Improved financial stability,False
SEC0050,Matthews Inc,30,Fitch,FTC,11,Recovery,SGX,Germany,Energy,2022-01-01,A,5,Upgraded due to strong quarterly earnings,False
SEC0037,"Hill, Rios and Bryant",20,S&P,SNP,9,Recovery,NSE,UK,Technology,2022-09-07,B,2,Stable outlook maintained,True
SEC0005,"Mcdonald, Mcguire and Wyatt",10,Moody's,MDY,7,Short Term,NSE,UK,Automotive,2022-01-01,BB,3,Improved financial stability,False
SEC0095,"Wheeler, Norman and Rodriguez",20,S&P,SNP,9,Recovery,NSE,UK,Automotive,2023-12-22,AAA,10,Upgraded due to strong quarterly earnings,True
SEC0016,Ingram Inc,10,Moody's,MDY,7,Short Term,BSE,India,Automotive,2023-09-07,BB,3,Downgraded after debt increase,False
SEC0079,Reyes-Garza,10,Moody's,MDY,7,Viability,SGX,UK,Automotive,2022-11-05,A,5,Stable outlook maintained,True
SEC0017,Brown Inc,20,S&P,SNP,9,Viability,NSE,Germany,Healthcare,2023-03-25,A+,6,Downgraded after debt increase,False
SEC0002,Gonzalez-Garza,20,S&P,SNP,9,Long Term,NSE,USA,Energy,2022-06-12,BBB,4,Upgraded due to strong quarterly earnings,True
SEC0050,Matthews Inc,10,Moody's,MDY,7,Recovery,SGX,Germany,Energy,2022-05-06,BB,3,Stable outlook maintained,False
SEC0005,"Mcdonald, Mcguire and Wyatt",20,S&P,SNP,9,Short Term,NSE,UK,Automotive,2022-10-28,CCC,1,Downgraded after debt increase,False
SEC0019,Adams PLC,20,S&P,SNP,9,Long Term,LON,India,Healthcare,2022-01-01,A+,6,Upgraded due to strong quarterly earnings,False
SEC0088,Anderson Group,30,Fitch,FTC,11,Recovery,NYSE,India,Automotive,2024-10-05,AA,8,Decreased liquidity ratio,True
SEC0050,Matthews Inc,20,S&P,SNP,9,Recovery,SGX,Germany,Energy,2022-05-13,AA+,9,Decreased liquidity ratio,False
SEC0072,Butler-Newton,10,Moody's,MDY,7,Viability,LON,Singapore,Finance,2023-05-17,A+,6,Upgraded due to strong quarterly earnings,False
SEC0091,Freeman Group,10,Moody's,MDY,7,Long Term,BSE,USA,Technology,2022-02-25,AA,8,Stable outlook maintained,False
SEC0047,Garcia-Patrick,20,S&P,SNP,9,Viability,SGX,Germany,Finance,2022-01-01,AA-,7,Improved financial stability,False
SEC0028,"Black, Harper and Cox",20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2023-08-18,B,2,Downgraded after debt increase,False
SEC0076,"Wheeler, Berry and Gardner",20,S&P,SNP,9,Long Term,LON,India,Finance,2022-01-01,AA,8,Decreased liquidity ratio,False
SEC0069,"Peterson, Johnston and Griffin",30,Fitch,FTC,11,Recovery,LON,Germany,Healthcare,2022-01-01,CCC,1,Downgraded after debt increase,False
SEC0022,"Allen, Wood and Young",20,S&P,SNP,9,Long Term,NSE,UK,Technology,2022-01-01,BBB,4,Downgraded after debt increase,False
SEC0003,"Clark, Martin and Wright",20,S&P,SNP,9,Short Term,NYSE,Singapore,Energy,2022-01-01,BB,3,Decreased liquidity ratio,False
SEC0087,Campbell-Mayer,30,Fitch,FTC,11,Short Term,BSE,Germany,Finance,2022-09-18,B,2,Decreased liquidity ratio,False
SEC0043,Dillon PLC,20,S&P,SNP,9,Recovery,BSE,India,Healthcare,2022-08-04,A+,6,Decreased liquidity ratio,False
SEC0098,Rivera PLC,20,S&P,SNP,9,Long Term,LON,USA,Technology,2022-01-01,BBB,4,Decreased liquidity ratio,False
SEC0036,Myers Inc,20,S&P,SNP,9,Viability,BSE,Singapore,Technology,2022-03-21,A,5,Decreased liquidity ratio,True
SEC0022,"Allen, Wood and Young",30,Fitch,FTC,11,Long Term,NSE,UK,Technology,2022-12-17,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0004,Wallace-Collins,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2023-06-25,BBB,4,Decreased liquidity ratio,False
SEC0064,Barnes PLC,30,Fitch,FTC,11,Recovery,NSE,USA,Finance,2022-06-24,AA,8,Stable outlook maintained,False
SEC0099,"Benjamin, Brown and Evans",20,S&P,SNP,9,Long Term,NSE,Germany,Healthcare,2022-02-19,AA,8,Upgraded due to strong quarterly earnings,False
SEC0037,"Hill, Rios and Bryant",30,Fitch,FTC,11,Recovery,NSE,UK,Technology,2022-05-03,A+,6,Upgraded due to strong quarterly earnings,True
SEC0046,Macdonald-Chavez,10,Moody's,MDY,7,Long Term,SGX,Germany,Healthcare,2023-12-16,CCC,1,Downgraded after debt increase,False
SEC0099,"Benjamin, Brown and Evans",20,S&P,SNP,9,Long Term,NSE,Germany,Healthcare,2023-04-18,AA,8,Stable outlook maintained,False
SEC0066,"Scott, Thomas and Cervantes",20,S&P,SNP,9,Viability,NYSE,Singapore,Finance,2022-02-20,AA+,9,Decreased liquidity ratio,False
SEC0089,Trevino-Wilson,30,Fitch,FTC,11,Viability,LON,UK,Energy,2022-03-18,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0074,Moyer PLC,20,S&P,SNP,9,Viability,SGX,UK,Automotive,2022-12-12,CCC,1,Improved financial stability,False
SEC0077,"Jones, Gonzalez and Wood",10,Moody's,MDY,7,Viability,LON,Singapore,Finance,2022-08-19,CCC,1,Improved financial stability,False
SEC0019,Adams PLC,20,S&P,SNP,9,Long Term,LON,India,Healthcare,2024-08-21,CCC,1,Downgraded after debt increase,False
SEC0090,Goodman Group,20,S&P,SNP,9,Recovery,NSE,Singapore,Healthcare,2022-01-01,AA-,7,Decreased liquidity ratio,False
SEC0091,Freeman Group,20,S&P,SNP,9,Long Term,BSE,USA,Technology,2022-08-01,AAA,10,Stable outlook maintained,True
SEC0049,West-Mullen,20,S&P,SNP,9,Viability,LON,UK,Energy,2022-01-01,AA,8,Stable outlook maintained,False
SEC0099,"Benjamin, Brown and Evans",20,S&P,SNP,9,Long Term,NSE,Germany,Healthcare,2024-10-20,BBB,4,Improved financial stability,False
SEC0087,Campbell-Mayer,30,Fitch,FTC,11,Short Term,BSE,Germany,Finance,2022-11-18,AAA,10,Downgraded after debt increase,True
SEC0057,"Payne, Olsen and Gilmore",10,Moody's,MDY,7,Recovery,LON,Singapore,Finance,2022-01-01,CCC,1,Upgraded due to strong quarterly earnings,False
SEC0016,Ingram Inc,20,S&P,SNP,9,Short Term,BSE,India,Automotive,2022-01-01,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0065,"Rodriguez, Green and Shaw",30,Fitch,FTC,11,Recovery,NYSE,UK,Healthcare,2023-03-12,A+,6,Decreased liquidity ratio,True
SEC0094,"Anderson, Cardenas and Rodriguez",10,Moody's,MDY,7,Viability,LON,UK,Finance,2022-04-10,AA,8,Downgraded after debt increase,True
SEC0016,Ingram Inc,20,S&P,SNP,9,Short Term,BSE,India,Automotive,2023-09-03,B,2,Stable outlook maintained,False
SEC0068,Moran-Stanley,10,Moody's,MDY,7,Short Term,BSE,USA,Energy,2022-01-01,B,2,Improved financial stability,False
SEC0074,Moyer PLC,20,S&P,SNP,9,Viability,SGX,UK,Automotive,2022-11-01,CCC,1,Improved financial stability,False
SEC0015,Moore PLC,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-06-20,BB,3,Improved financial stability,False
SEC0072,Butler-Newton,10,Moody's,MDY,7,Viability,LON,Singapore,Finance,2025-02-02,AA,8,Improved financial stability,True
SEC0090,Goodman Group,10,Moody's,MDY,7,Recovery,NSE,Singapore,Healthcare,2022-09-19,B,2,Stable outlook maintained,False
SEC0098,Rivera PLC,10,Moody's,MDY,7,Long Term,LON,USA,Technology,2022-10-22,CCC,1,Stable outlook maintained,False
SEC0011,Gibson-Moore,20,S&P,SNP,9,Long Term,BSE,USA,Technology,2022-05-02,A,5,Downgraded after debt increase,False
SEC0022,"Allen, Wood and Young",20,S&P,SNP,9,Long Term,NSE,UK,Technology,2022-09-14,A+,6,Stable outlook maintained,False
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2023-08-24,CCC,1,Downgraded after debt increase,False
SEC0010,Barton Group,20,S&P,SNP,9,Short Term,NYSE,UK,Energy,2023-09-27,AAA,10,Improved financial stability,True
SEC0042,Gutierrez Group,10,Moody's,MDY,7,Viability,NYSE,USA,Energy,2022-01-01,BB,3,Improved financial stability,False
SEC0041,Hansen LLC,30,Fitch,FTC,11,Viability,NYSE,Singapore,Technology,2023-06-17,CCC,1,Stable outlook maintained,False
SEC0079,Reyes-Garza,30,Fitch,FTC,11,Viability,SGX,UK,Automotive,2024-09-20,A,5,Stable outlook maintained,True
SEC0057,"Payne, Olsen and Gilmore",30,Fitch,FTC,11,Recovery,LON,Singapore,Finance,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0082,Ballard and Sons,30,Fitch,FTC,11,Short Term,LON,UK,Finance,2022-11-25,A,5,Upgraded due to strong quarterly earnings,True
SEC0065,"Rodriguez, Green and Shaw",10,Moody's,MDY,7,Recovery,NYSE,UK,Healthcare,2022-05-24,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0012,"Brown, Newton and Mcconnell",20,S&P,SNP,9,Short Term,BSE,UK,Energy,2022-06-28,A+,6,Decreased liquidity ratio,False
SEC0005,"Mcdonald, Mcguire and Wyatt",30,Fitch,FTC,11,Short Term,NSE,UK,Automotive,2022-07-23,AAA,10,Stable outlook maintained,True
SEC0015,Moore PLC,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-01-01,BB,3,Decreased liquidity ratio,False
SEC0040,Fox Group,20,S&P,SNP,9,Viability,SGX,UK,Healthcare,2022-07-08,A,5,Decreased liquidity ratio,False
SEC0100,"Lee, Schaefer and Sutton",10,Moody's,MDY,7,Long Term,SGX,UK,Energy,2023-11-10,AA+,9,Decreased liquidity ratio,True
SEC0020,Smith Ltd,20,S&P,SNP,9,Viability,BSE,USA,Finance,2023-02-25,BB,3,Upgraded due to strong quarterly earnings,False
SEC0063,Wood-Stewart,30,Fitch,FTC,11,Short Term,NSE,Singapore,Energy,2024-07-13,B,2,Decreased liquidity ratio,True
SEC0089,Trevino-Wilson,10,Moody's,MDY,7,Viability,LON,UK,Energy,2022-11-24,AA+,9,Decreased liquidity ratio,True
SEC0081,"Daugherty, Walters and Haas",10,Moody's,MDY,7,Long Term,NSE,Singapore,Technology,2024-03-03,A,5,Improved financial stability,False
SEC0001,Guerra Inc,30,Fitch,FTC,11,Short Term,LON,India,Finance,2023-02-13,A+,6,Decreased liquidity ratio,True
SEC0097,"Hill, Lopez and Allen",10,Moody's,MDY,7,Viability,NYSE,UK,Finance,2022-05-06,BB,3,Improved financial stability,False
SEC0004,Wallace-Collins,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2022-11-29,A,5,Improved financial stability,False
SEC0044,Bishop-Sutton,30,Fitch,FTC,11,Short Term,SGX,USA,Healthcare,2022-07-20,A+,6,Improved financial stability,False
SEC0063,Wood-Stewart,10,Moody's,MDY,7,Short Term,NSE,Singapore,Energy,2022-03-04,B,2,Improved financial stability,True
SEC0025,Johnson PLC,30,Fitch,FTC,11,Viability,SGX,USA,Healthcare,2022-01-01,A,5,Improved financial stability,False
SEC0030,Lamb Group,20,S&P,SNP,9,Recovery,SGX,USA,Finance,2022-02-11,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0079,Reyes-Garza,20,S&P,SNP,9,Viability,SGX,UK,Automotive,2022-09-05,AA+,9,Decreased liquidity ratio,True
SEC0056,Smith-Galloway,20,S&P,SNP,9,Long Term,LON,Singapore,Healthcare,2022-02-19,AA,8,Upgraded due to strong quarterly earnings,False
SEC0060,Kelly Group,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-05-29,A,5,Upgraded due to strong quarterly earnings,True
SEC0074,Moyer PLC,30,Fitch,FTC,11,Viability,SGX,UK,Automotive,2024-06-03,BBB,4,Downgraded after debt increase,True
