Security_Id,Security_Name,Vendor_Id,Vendor_Name,Vendor_Code,Source_Feed_Id,Rating_Type,Exchange_Code,Country,Sector,Rating_Date,Rating_Code,Rating_Score,Rating_Reason,Is_Active,Rating_Year,Rating_Month,Effective_Date
SEC0087,Campbell-Mayer,10,Moody'S,MDY,7,Short Term,BSE,Germany,Finance,2022-06-24,A+,6,Upgraded due to strong quarterly earnings,True,2022,6,2022-01-01
SEC0042,Gutierrez Group,10,Moody'S,MDY,7,Viability,NYSE,Usa,Energy,2022-07-25,AA+,9,Stable outlook maintained,False,2022,7,2022-01-01
SEC0018,Herrera-Walters,30,Fitch,FTC,11,Long Term,BSE,India,Automotive,2025-04-23,BBB,4,Upgraded due to strong quarterly earnings,True,2025,4,2022-01-01
SEC0004,Wallace-Collins,20,S&P,SNP,9,Viability,SGX,Germany,Finance,2022-09-20,AA,8,Upgraded due to strong quarterly earnings,True,2022,9,2022-01-01
SEC0084,"Solis, Hutchinson and Morris",30,Fitch,FTC,11,Short Term,NYSE,Uk,Automotive,2022-01-01,A+,6,Stable outlook maintained,False,2022,1,2022-01-01
SEC0011,Gibson-Moore,10,Moody'S,MDY,7,Long Term,BSE,Usa,Technology,2023-02-27,B,2,Downgraded after debt increase,False,2023,2,2022-01-01
SEC0063,Wood-Stewart,30,Fitch,FTC,11,Short Term,NSE,Singapore,Energy,2023-09-05,AA,8,Upgraded due to strong quarterly earnings,False,2023,9,2022-01-01
SEC0006,"Wilson, Rich and Miller",20,S&P,SNP,9,Short Term,NYSE,Germany,Automotive,2022-01-01,AA-,7,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0092,"Mcfarland, Andersen and Foster",10,Moody'S,MDY,7,Short Term,SGX,Singapore,Automotive,2023-09-09,BB,3,Upgraded due to strong quarterly earnings,True,2023,9,2022-01-01
SEC0073,"Davis, Knox and Hall",30,Fitch,FTC,11,Recovery,BSE,Singapore,Healthcare,2022-12-21,A+,6,Decreased liquidity ratio,True,2022,12,2022-12-21
SEC0061,Garcia-Garcia,10,Moody'S,MDY,7,Viability,BSE,Germany,Automotive,2024-06-23,AA-,7,Downgraded after debt increase,True,2024,6,2022-01-01
SEC0047,Garcia-Patrick,30,Fitch,FTC,11,Viability,SGX,Germany,Finance,2022-12-26,AA,8,Downgraded after debt increase,True,2022,12,2022-01-01
SEC0046,Macdonald-Chavez,10,Moody'S,MDY,7,Long Term,SGX,Germany,Healthcare,2022-02-24,AA-,7,Downgraded after debt increase,False,2022,2,2022-01-01
SEC0095,"Wheeler, Norman and Rodriguez",10,Moody'S,MDY,7,Recovery,NSE,Uk,Automotive,2022-11-19,AA+,9,Improved financial stability,False,2022,11,2022-01-01
SEC0043,Dillon PLC,10,Moody'S,MDY,7,Recovery,BSE,India,Healthcare,2022-10-13,B,2,Improved financial stability,True,2022,10,2022-01-01
SEC0003,"Clark, Martin and Wright",10,Moody'S,MDY,7,Short Term,NYSE,Singapore,Energy,2022-05-07,AA-,7,Stable outlook maintained,False,2022,5,2022-01-01
SEC0092,"Mcfarland, Andersen and Foster",20,S&P,SNP,9,Short Term,SGX,Singapore,Automotive,2022-10-12,AAA,10,Upgraded due to strong quarterly earnings,False,2022,10,2022-01-01
SEC0052,Gilmore and Sons,20,S&P,SNP,9,Short Term,NYSE,Uk,Automotive,2022-09-18,B,2,Upgraded due to strong quarterly earnings,False,2022,9,2022-01-01
SEC0058,Rosales Group,20,S&P,SNP,9,Viability,SGX,Singapore,Automotive,2022-01-01,AA,8,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0066,"Scott, Thomas and Cervantes",20,S&P,SNP,9,Viability,NYSE,Singapore,Finance,2024-04-05,AA-,7,Upgraded due to strong quarterly earnings,True,2024,4,2022-02-20
SEC0095,"Wheeler, Norman and Rodriguez",30,Fitch,FTC,11,Recovery,NSE,Uk,Automotive,2022-04-28,BBB,4,Decreased liquidity ratio,False,2022,4,2022-01-01
SEC0036,Myers Inc,30,Fitch,FTC,11,Viability,BSE,Singapore,Technology,2022-07-18,AA+,9,Downgraded after debt increase,True,2022,7,2022-01-01
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2023-01-06,AAA,10,Downgraded after debt increase,False,2023,1,2022-01-01
SEC0038,Rodriguez-Zimmerman,30,Fitch,FTC,11,Short Term,NSE,Uk,Energy,2022-01-01,BBB,4,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0044,Bishop-Sutton,30,Fitch,FTC,11,Short Term,SGX,Usa,Healthcare,2025-06-06,AA+,9,Stable outlook maintained,True,2025,6,2022-01-01
SEC0026,Hernandez Inc,30,Fitch,FTC,11,Viability,SGX,Uk,Healthcare,2022-01-01,A+,6,Stable outlook maintained,False,2022,1,2022-01-01
SEC0058,Rosales Group,30,Fitch,FTC,11,Viability,SGX,Singapore,Automotive,2022-10-08,A,5,Downgraded after debt increase,False,2022,10,2022-01-01
SEC0072,Butler-Newton,20,S&P,SNP,9,Viability,LON,Singapore,Finance,2022-01-01,A+,6,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0044,Bishop-Sutton,10,Moody'S,MDY,7,Short Term,SGX,Usa,Healthcare,2022-09-12,AAA,10,Downgraded after debt increase,False,2022,9,2022-01-01
SEC0039,Nelson Inc,30,Fitch,FTC,11,Viability,NYSE,India,Energy,2022-01-01,AAA,10,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0018,Herrera-Walters,10,Moody'S,MDY,7,Long Term,BSE,India,Automotive,2022-03-30,CCC,1,Decreased liquidity ratio,False,2022,3,2022-01-01
SEC0002,Gonzalez-Garza,30,Fitch,FTC,11,Long Term,NSE,Usa,Energy,2022-08-08,A,5,Decreased liquidity ratio,False,2022,8,2022-01-01
SEC0054,Crawford Inc,30,Fitch,FTC,11,Short Term,SGX,Uk,Energy,2022-01-01,A,5,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0061,Garcia-Garcia,30,Fitch,FTC,11,Viability,BSE,Germany,Automotive,2022-07-09,AA+,9,Upgraded due to strong quarterly earnings,False,2022,7,2022-01-01
SEC0007,James and Sons,10,Moody'S,MDY,7,Viability,SGX,Singapore,Energy,2022-01-01,AA+,9,Improved financial stability,False,2022,1,2022-01-01
SEC0027,Patterson-Nguyen,20,S&P,SNP,9,Short Term,SGX,Germany,Automotive,2023-09-17,B,2,Downgraded after debt increase,False,2023,9,2022-01-01
SEC0093,"Mccormick, Greene and Phillips",20,S&P,SNP,9,Short Term,BSE,Uk,Automotive,2022-10-12,AAA,10,Stable outlook maintained,True,2022,10,2022-01-01
SEC0028,"Black, Harper and Cox",10,Moody'S,MDY,7,Recovery,NYSE,India,Automotive,2022-01-01,AA+,9,Stable outlook maintained,False,2022,1,2022-01-01
SEC0063,Wood-Stewart,20,S&P,SNP,9,Short Term,NSE,Singapore,Energy,2022-01-01,AAA,10,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0037,"Hill, Rios and Bryant",10,Moody'S,MDY,7,Recovery,NSE,Uk,Technology,2022-10-17,AA-,7,Decreased liquidity ratio,False,2022,10,2022-01-01
SEC0098,Rivera PLC,20,S&P,SNP,9,Long Term,LON,Usa,Technology,2022-11-21,A,5,Improved financial stability,False,2022,11,2022-01-01
SEC0069,"Peterson, Johnston and Griffin",10,Moody'S,MDY,7,Recovery,LON,Germany,Healthcare,2022-08-02,AAA,10,Improved financial stability,True,2022,8,2022-01-01
SEC0081,"Daugherty, Walters and Haas",20,S&P,SNP,9,Long Term,NSE,Singapore,Technology,2022-01-01,BB,3,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0065,"Rodriguez, Green and Shaw",30,Fitch,FTC,11,Recovery,NYSE,Uk,Healthcare,2023-09-03,BB,3,Decreased liquidity ratio,False,2023,9,2022-01-01
SEC0079,Reyes-Garza,30,Fitch,FTC,11,Viability,SGX,Uk,Automotive,2022-07-28,AA+,9,Downgraded after debt increase,False,2022,7,2022-06-30
SEC0045,Jones-Leach,10,Moody'S,MDY,7,Short Term,NSE,India,Energy,2022-09-11,AA+,9,Decreased liquidity ratio,False,2022,9,2022-01-01
SEC0039,Nelson Inc,20,S&P,SNP,9,Viability,NYSE,India,Energy,2023-03-25,B,2,Decreased liquidity ratio,False,2023,3,2022-01-01
SEC0068,Moran-Stanley,10,Moody'S,MDY,7,Short Term,BSE,Usa,Energy,2022-10-26,AAA,10,Improved financial stability,False,2022,10,2022-01-01
SEC0071,Rogers-Nunez,10,Moody'S,MDY,7,Long Term,NSE,Uk,Automotive,2022-06-18,AA+,9,Improved financial stability,False,2022,6,2022-01-01
SEC0038,Rodriguez-Zimmerman,10,Moody'S,MDY,7,Short Term,NSE,Uk,Energy,2022-01-01,BBB,4,Improved financial stability,False,2022,1,2022-01-01
SEC0041,Hansen LLC,10,Moody'S,MDY,7,Viability,NYSE,Singapore,Technology,2022-09-13,AA+,9,Downgraded after debt increase,False,2022,9,2022-01-01
SEC0008,Goodwin-Donaldson,10,Moody'S,MDY,7,Short Term,SGX,Singapore,Healthcare,2022-01-01,AA-,7,Improved financial stability,False,2022,1,2022-01-01
SEC0093,"Mccormick, Greene and Phillips",10,Moody'S,MDY,7,Short Term,BSE,Uk,Automotive,2022-07-24,CCC,1,Decreased liquidity ratio,False,2022,7,2022-01-01
SEC0049,West-Mullen,10,Moody'S,MDY,7,Viability,LON,Uk,Energy,2023-11-20,BBB,4,Upgraded due to strong quarterly earnings,False,2023,11,2022-01-01
SEC0100,"Lee, Schaefer and Sutton",10,Moody'S,MDY,7,Long Term,SGX,Uk,Energy,2022-07-14,A+,6,Downgraded after debt increase,False,2022,7,2022-01-01
SEC0011,Gibson-Moore,30,Fitch,FTC,11,Long Term,BSE,Usa,Technology,2022-05-24,AA-,7,Downgraded after debt increase,True,2022,5,2022-01-01
SEC0041,Hansen LLC,30,Fitch,FTC,11,Viability,NYSE,Singapore,Technology,2022-01-01,AA+,9,Stable outlook maintained,False,2022,1,2022-01-01
SEC0009,Anderson LLC,20,S&P,SNP,9,Recovery,BSE,Uk,Energy,2023-08-02,A+,6,Decreased liquidity ratio,False,2023,8,2022-03-09
SEC0096,Collins PLC,20,S&P,SNP,9,Short Term,SGX,Singapore,Finance,2023-06-25,CCC,1,Downgraded after debt increase,False,2023,6,2022-01-01
SEC0091,Freeman Group,30,Fitch,FTC,11,Long Term,BSE,Usa,Technology,2022-08-29,B,2,Downgraded after debt increase,False,2022,8,2022-01-01
SEC0081,"Daugherty, Walters and Haas",30,Fitch,FTC,11,Long Term,NSE,Singapore,Technology,2023-11-12,AA+,9,Upgraded due to strong quarterly earnings,True,2023,11,2022-01-01
SEC0066,"Scott, Thomas and Cervantes",10,Moody'S,MDY,7,Viability,NYSE,Singapore,Finance,2022-08-17,AA-,7,Upgraded due to strong quarterly earnings,False,2022,8,2022-01-01
SEC0002,Gonzalez-Garza,10,Moody'S,MDY,7,Long Term,NSE,Usa,Energy,2023-06-15,B,2,Improved financial stability,False,2023,6,2022-01-01
SEC0039,Nelson Inc,30,Fitch,FTC,11,Viability,NYSE,India,Energy,2022-02-09,BB,3,Improved financial stability,True,2022,2,2022-01-01
SEC0091,Freeman Group,30,Fitch,FTC,11,Long Term,BSE,Usa,Technology,2022-01-01,A+,6,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0084,"Solis, Hutchinson and Morris",10,Moody'S,MDY,7,Short Term,NYSE,Uk,Automotive,2022-07-18,B,2,Improved financial stability,False,2022,7,2022-01-01
SEC0004,Wallace-Collins,30,Fitch,FTC,11,Viability,SGX,Germany,Finance,2022-01-01,B,2,Improved financial stability,False,2022,1,2022-01-01
SEC0017,Brown Inc,10,Moody'S,MDY,7,Viability,NSE,Germany,Healthcare,2022-01-01,BBB,4,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0041,Hansen LLC,20,S&P,SNP,9,Viability,NYSE,Singapore,Technology,2022-02-19,AAA,10,Upgraded due to strong quarterly earnings,True,2022,2,2022-01-01
SEC0080,Rios-Bates,20,S&P,SNP,9,Short Term,NYSE,Singapore,Automotive,2023-05-29,AA,8,Decreased liquidity ratio,True,2023,5,2022-01-01
SEC0042,Gutierrez Group,20,S&P,SNP,9,Viability,NYSE,Usa,Energy,2023-03-09,A,5,Upgraded due to strong quarterly earnings,True,2023,3,2022-01-01
SEC0053,Brandt-Harper,20,S&P,SNP,9,Long Term,LON,Germany,Healthcare,2024-11-14,AA+,9,Improved financial stability,True,2024,11,2022-01-01
SEC0093,"Mccormick, Greene and Phillips",10,Moody'S,MDY,7,Short Term,BSE,Uk,Automotive,2024-04-26,B,2,Upgraded due to strong quarterly earnings,True,2024,4,2022-01-01
SEC0098,Rivera PLC,30,Fitch,FTC,11,Long Term,LON,Usa,Technology,2022-11-15,AA,8,Stable outlook maintained,True,2022,11,2022-01-01
SEC0072,Butler-Newton,20,S&P,SNP,9,Viability,LON,Singapore,Finance,2023-03-05,A+,6,Decreased liquidity ratio,True,2023,3,2022-01-01
SEC0078,Meadows-Christensen,10,Moody'S,MDY,7,Short Term,SGX,Singapore,Automotive,2023-11-26,AAA,10,Upgraded due to strong quarterly earnings,True,2023,11,2022-01-01
SEC0026,Hernandez Inc,10,Moody'S,MDY,7,Viability,SGX,Uk,Healthcare,2022-01-01,A+,6,Stable outlook maintained,False,2022,1,2022-01-01
SEC0033,Watson-Chang,20,S&P,SNP,9,Recovery,BSE,Singapore,Technology,2022-05-19,CCC,1,Improved financial stability,False,2022,5,2022-01-01
SEC0002,Gonzalez-Garza,20,S&P,SNP,9,Long Term,NSE,Usa,Energy,2022-06-28,AA+,9,Decreased liquidity ratio,False,2022,6,2022-01-01
SEC0067,Poole LLC,30,Fitch,FTC,11,Recovery,SGX,Uk,Technology,2022-01-01,AA,8,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0032,"Bryant, Brady and Meza",10,Moody'S,MDY,7,Long Term,SGX,India,Automotive,2022-10-31,AAA,10,Improved financial stability,True,2022,10,2022-01-01
SEC0080,Rios-Bates,30,Fitch,FTC,11,Short Term,NYSE,Singapore,Automotive,2022-08-20,BB,3,Decreased liquidity ratio,False,2022,8,2022-01-01
SEC0022,"Allen, Wood and Young",10,Moody'S,MDY,7,Long Term,NSE,Uk,Technology,2022-08-01,CCC,1,Upgraded due to strong quarterly earnings,False,2022,8,2022-01-01
SEC0018,Herrera-Walters,20,S&P,SNP,9,Long Term,BSE,India,Automotive,2022-04-24,A+,6,Improved financial stability,False,2022,4,2022-01-01
SEC0010,Barton Group,10,Moody'S,MDY,7,Short Term,NYSE,Uk,Energy,2022-06-04,BBB,4,Upgraded due to strong quarterly earnings,False,2022,6,2022-01-01
SEC0050,Matthews Inc,30,Fitch,FTC,11,Recovery,SGX,Germany,Energy,2025-03-06,AA-,7,Improved financial stability,True,2025,3,2022-01-01
SEC0003,"Clark, Martin and Wright",10,Moody'S,MDY,7,Short Term,NYSE,Singapore,Energy,2022-01-01,AA-,7,Improved financial stability,False,2022,1,2022-01-01
SEC0035,Moran Inc,30,Fitch,FTC,11,Short Term,NYSE,India,Technology,2022-06-30,BB,3,Stable outlook maintained,False,2022,6,2022-01-01
SEC0070,Matthews LLC,30,Fitch,FTC,11,Long Term,LON,India,Automotive,2024-06-15,AA+,9,Stable outlook maintained,True,2024,6,2022-01-01
SEC0091,Freeman Group,10,Moody'S,MDY,7,Long Term,BSE,Usa,Technology,2022-05-16,BBB,4,Downgraded after debt increase,True,2022,5,2022-02-25
SEC0074,Moyer PLC,20,S&P,SNP,9,Viability,SGX,Uk,Automotive,2022-06-20,AA-,7,Upgraded due to strong quarterly earnings,False,2022,6,2022-01-01
SEC0034,Booker-Elliott,10,Moody'S,MDY,7,Recovery,NSE,Usa,Healthcare,2022-01-01,B,2,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0042,Gutierrez Group,30,Fitch,FTC,11,Viability,NYSE,Usa,Energy,2025-09-14,AA,8,Upgraded due to strong quarterly earnings,True,2025,9,2022-01-01
SEC0060,Kelly Group,10,Moody'S,MDY,7,Viability,SGX,Germany,Automotive,2024-08-30,AA,8,Improved financial stability,True,2024,8,2022-01-01
SEC0088,Anderson Group,20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2022-01-01,BB,3,Improved financial stability,False,2022,1,2022-01-01
SEC0020,Smith Ltd,10,Moody'S,MDY,7,Viability,BSE,Usa,Finance,2023-03-06,BBB,4,Decreased liquidity ratio,False,2023,3,2022-01-01
SEC0095,"Wheeler, Norman and Rodriguez",20,S&P,SNP,9,Recovery,NSE,Uk,Automotive,2024-02-23,AA+,9,Improved financial stability,False,2024,2,2022-01-01
SEC0009,Anderson LLC,30,Fitch,FTC,11,Recovery,BSE,Uk,Energy,2022-12-31,B,2,Improved financial stability,False,2022,12,2022-01-01
SEC0060,Kelly Group,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2023-02-03,AA,8,Downgraded after debt increase,False,2023,2,2022-01-01
SEC0007,James and Sons,20,S&P,SNP,9,Viability,SGX,Singapore,Energy,2023-12-28,B,2,Improved financial stability,False,2023,12,2022-01-01
SEC0066,"Scott, Thomas and Cervantes",30,Fitch,FTC,11,Viability,NYSE,Singapore,Finance,2023-04-02,B,2,Upgraded due to strong quarterly earnings,True,2023,4,2022-01-01
SEC0028,"Black, Harper and Cox",20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2024-02-08,BB,3,Stable outlook maintained,True,2024,2,2022-01-01
SEC0084,"Solis, Hutchinson and Morris",30,Fitch,FTC,11,Short Term,NYSE,Uk,Automotive,2024-11-01,AA,8,Upgraded due to strong quarterly earnings,False,2024,11,2022-01-01
SEC0043,Dillon PLC,10,Moody'S,MDY,7,Recovery,BSE,India,Healthcare,2023-09-25,BBB,4,Upgraded due to strong quarterly earnings,False,2023,9,2022-01-01
SEC0015,Moore PLC,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-12-19,AA-,7,Upgraded due to strong quarterly earnings,False,2022,12,2022-01-01
SEC0008,Goodwin-Donaldson,10,Moody'S,MDY,7,Short Term,SGX,Singapore,Healthcare,2022-11-23,B,2,Improved financial stability,False,2022,11,2022-01-01
SEC0077,"Jones, Gonzalez and Wood",30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-01-01,AA,8,Stable outlook maintained,False,2022,1,2022-01-01
SEC0057,"Payne, Olsen and Gilmore",10,Moody'S,MDY,7,Recovery,LON,Singapore,Finance,2022-12-19,AAA,10,Stable outlook maintained,True,2022,12,2022-01-01
SEC0044,Bishop-Sutton,20,S&P,SNP,9,Short Term,SGX,Usa,Healthcare,2022-01-01,AA-,7,Stable outlook maintained,False,2022,1,2022-01-01
SEC0019,Adams PLC,10,Moody'S,MDY,7,Long Term,LON,India,Healthcare,2023-05-20,AA,8,Stable outlook maintained,False,2023,5,2022-01-01
SEC0027,Patterson-Nguyen,20,S&P,SNP,9,Short Term,SGX,Germany,Automotive,2022-10-05,A,5,Upgraded due to strong quarterly earnings,False,2022,10,2022-01-01
SEC0023,Brown-Lloyd,30,Fitch,FTC,11,Short Term,BSE,India,Automotive,2022-01-01,AA,8,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0048,Clay Ltd,10,Moody'S,MDY,7,Long Term,BSE,Singapore,Automotive,2023-12-01,B,2,Downgraded after debt increase,False,2023,12,2022-01-01
SEC0097,"Hill, Lopez and Allen",30,Fitch,FTC,11,Viability,NYSE,Uk,Finance,2022-01-01,B,2,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0055,Castro Ltd,10,Moody'S,MDY,7,Short Term,SGX,Singapore,Healthcare,2022-02-25,A+,6,Downgraded after debt increase,False,2022,2,2022-01-01
SEC0012,"Brown, Newton and Mcconnell",20,S&P,SNP,9,Short Term,BSE,Uk,Energy,2022-01-01,B,2,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0086,Miller and Sons,10,Moody'S,MDY,7,Viability,SGX,Germany,Finance,2022-11-17,AA+,9,Stable outlook maintained,False,2022,11,2022-01-01
SEC0050,Matthews Inc,10,Moody'S,MDY,7,Recovery,SGX,Germany,Energy,2023-04-02,B,2,Improved financial stability,False,2023,4,2022-05-06
SEC0060,Kelly Group,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2022-02-19,AAA,10,Upgraded due to strong quarterly earnings,False,2022,2,2022-01-01
SEC0075,Foster-Adams,20,S&P,SNP,9,Recovery,BSE,Germany,Healthcare,2022-01-01,A+,6,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0013,Williams Inc,10,Moody'S,MDY,7,Short Term,SGX,Germany,Finance,2023-08-21,CCC,1,Upgraded due to strong quarterly earnings,True,2023,8,2022-01-01
SEC0012,"Brown, Newton and Mcconnell",10,Moody'S,MDY,7,Short Term,BSE,Uk,Energy,2022-06-22,AA+,9,Upgraded due to strong quarterly earnings,True,2022,6,2022-01-01
SEC0046,Macdonald-Chavez,30,Fitch,FTC,11,Long Term,SGX,Germany,Healthcare,2022-01-01,CCC,1,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0075,Foster-Adams,20,S&P,SNP,9,Recovery,BSE,Germany,Healthcare,2022-09-21,AA-,7,Stable outlook maintained,False,2022,9,2022-01-01
SEC0006,"Wilson, Rich and Miller",20,S&P,SNP,9,Short Term,NYSE,Germany,Automotive,2022-10-06,AA-,7,Stable outlook maintained,True,2022,10,2022-01-01
SEC0059,Bailey-Larson,20,S&P,SNP,9,Viability,NYSE,Uk,Finance,2022-01-01,AA+,9,Stable outlook maintained,False,2022,1,2022-01-01
SEC0076,"Wheeler, Berry and Gardner",20,S&P,SNP,9,Long Term,LON,India,Finance,2022-03-30,CCC,1,Decreased liquidity ratio,True,2022,3,2022-01-01
SEC0095,"Wheeler, Norman and Rodriguez",30,Fitch,FTC,11,Recovery,NSE,Uk,Automotive,2022-05-17,B,2,Improved financial stability,False,2022,5,2022-01-01
SEC0037,"Hill, Rios and Bryant",10,Moody'S,MDY,7,Recovery,NSE,Uk,Technology,2023-07-07,AA-,7,Improved financial stability,False,2023,7,2022-01-01
SEC0027,Patterson-Nguyen,10,Moody'S,MDY,7,Short Term,SGX,Germany,Automotive,2022-07-24,B,2,Upgraded due to strong quarterly earnings,False,2022,7,2022-01-01
SEC0005,"Mcdonald, Mcguire and Wyatt",10,Moody'S,MDY,7,Short Term,NSE,Uk,Automotive,2022-10-30,AA,8,Decreased liquidity ratio,True,2022,10,2022-01-01
SEC0035,Moran Inc,10,Moody'S,MDY,7,Short Term,NYSE,India,Technology,2022-12-26,AAA,10,Improved financial stability,True,2022,12,2022-01-01
SEC0019,Adams PLC,20,S&P,SNP,9,Long Term,LON,India,Healthcare,2024-03-19,AAA,10,Downgraded after debt increase,True,2024,3,2022-01-01
SEC0010,Barton Group,20,S&P,SNP,9,Short Term,NYSE,Uk,Energy,2022-09-14,B,2,Downgraded after debt increase,False,2022,9,2022-01-01
SEC0090,Goodman Group,10,Moody'S,MDY,7,Recovery,NSE,Singapore,Healthcare,2022-01-01,AAA,10,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0084,"Solis, Hutchinson and Morris",10,Moody'S,MDY,7,Short Term,NYSE,Uk,Automotive,2024-05-06,A,5,Decreased liquidity ratio,True,2024,5,2022-01-01
SEC0088,Anderson Group,20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2022-04-15,AA-,7,Stable outlook maintained,True,2022,4,2022-01-01
SEC0078,Meadows-Christensen,20,S&P,SNP,9,Short Term,SGX,Singapore,Automotive,2022-01-01,AA,8,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0026,Hernandez Inc,20,S&P,SNP,9,Viability,SGX,Uk,Healthcare,2022-12-19,BB,3,Improved financial stability,True,2022,12,2022-01-01
SEC0080,Rios-Bates,10,Moody'S,MDY,7,Short Term,NYSE,Singapore,Automotive,2022-01-01,AAA,10,Stable outlook maintained,False,2022,1,2022-01-01
SEC0044,Bishop-Sutton,10,Moody'S,MDY,7,Short Term,SGX,Usa,Healthcare,2022-01-01,CCC,1,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0071,Rogers-Nunez,30,Fitch,FTC,11,Long Term,NSE,Uk,Automotive,2022-01-01,B,2,Improved financial stability,False,2022,1,2022-01-01
SEC0030,Lamb Group,20,S&P,SNP,9,Recovery,SGX,Usa,Finance,2022-03-10,CCC,1,Improved financial stability,False,2022,3,2022-01-01
SEC0034,Booker-Elliott,10,Moody'S,MDY,7,Recovery,NSE,Usa,Healthcare,2022-04-30,AA+,9,Improved financial stability,False,2022,4,2022-01-01
SEC0068,Moran-Stanley,30,Fitch,FTC,11,Short Term,BSE,Usa,Energy,2022-01-01,A+,6,Improved financial stability,False,2022,1,2022-01-01
SEC0031,Moore-Bullock,20,S&P,SNP,9,Long Term,SGX,India,Energy,2022-01-01,A+,6,Downgraded after debt increase,False,2022,1,2022-01-01
SEC0015,Moore PLC,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2024-02-14,AA,8,Downgraded after debt increase,False,2024,2,2022-01-01
SEC0013,Williams Inc,10,Moody'S,MDY,7,Short Term,SGX,Germany,Finance,2022-10-24,B,2,Decreased liquidity ratio,False,2022,10,2022-01-01
SEC0083,Curtis PLC,20,S&P,SNP,9,Short Term,SGX,Uk,Automotive,2022-07-22,AA+,9,Stable outlook maintained,True,2022,7,2022-01-01
SEC0086,Miller and Sons,30,Fitch,FTC,11,Viability,SGX,Germany,Finance,2022-11-10,BBB,4,Decreased liquidity ratio,False,2022,11,2022-01-01
SEC0005,"Mcdonald, Mcguire and Wyatt",20,S&P,SNP,9,Short Term,NSE,Uk,Automotive,2023-07-22,BBB,4,Upgraded due to strong quarterly earnings,False,2023,7,2022-01-01
SEC0035,Moran Inc,20,S&P,SNP,9,Short Term,NYSE,India,Technology,2022-11-12,AA+,9,Decreased liquidity ratio,False,2022,11,2022-01-01
SEC0097,"Hill, Lopez and Allen",10,Moody'S,MDY,7,Viability,NYSE,Uk,Finance,2022-01-01,BBB,4,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0015,Moore PLC,10,Moody'S,MDY,7,Viability,SGX,Germany,Automotive,2022-03-26,BBB,4,Decreased liquidity ratio,False,2022,3,2022-01-01
SEC0046,Macdonald-Chavez,10,Moody'S,MDY,7,Long Term,SGX,Germany,Healthcare,2022-07-06,AA+,9,Downgraded after debt increase,True,2022,7,2022-01-01
SEC0040,Fox Group,10,Moody'S,MDY,7,Viability,SGX,Uk,Healthcare,2023-11-24,BB,3,Upgraded due to strong quarterly earnings,False,2023,11,2022-01-01
SEC0067,Poole LLC,10,Moody'S,MDY,7,Recovery,SGX,Uk,Technology,2023-06-25,A,5,Decreased liquidity ratio,False,2023,6,2022-01-01
SEC0031,Moore-Bullock,30,Fitch,FTC,11,Long Term,SGX,India,Energy,2024-09-14,BBB,4,Upgraded due to strong quarterly earnings,True,2024,9,2022-01-01
SEC0002,Gonzalez-Garza,30,Fitch,FTC,11,Long Term,NSE,Usa,Energy,2022-11-29,AA+,9,Stable outlook maintained,False,2022,11,2022-01-01
SEC0086,Miller and Sons,10,Moody'S,MDY,7,Viability,SGX,Germany,Finance,2022-04-26,A,5,Decreased liquidity ratio,False,2022,4,2022-01-01
SEC0093,"Mccormick, Greene and Phillips",30,Fitch,FTC,11,Short Term,BSE,Uk,Automotive,2022-05-04,AA,8,Stable outlook maintained,False,2022,5,2022-01-01
SEC0085,Wilson-Robbins,10,Moody'S,MDY,7,Recovery,BSE,Germany,Automotive,2022-09-25,BB,3,Stable outlook maintained,False,2022,9,2022-01-01
SEC0040,Fox Group,30,Fitch,FTC,11,Viability,SGX,Uk,Healthcare,2022-01-01,AA,8,Decreased liquidity ratio,False,2022,1,2022-01-01
